Internal1,Internal1,Internal1,Internal2,Internal2,Internal2,Internal3,Internal3,Internal3,Internal4,Internal4,Internal4
391.62,998.515,134.986,417.194,971.26,134.724,416.719,946.1,121.924,395.932,1002.33,99.5048
391.572,998.278,134.843,417.171,971.084,134.715,416.595,946.026,121.867,395.969,1002.24,99.5177
391.562,998.173,134.852,417.183,970.958,134.7,416.597,945.888,121.844,395.969,1002.17,99.5349
391.394,998.428,135.026,417.14,970.832,134.703,416.395,945.777,121.88,395.972,1002.13,99.5795
391.415,997.973,134.794,417.109,970.711,134.695,416.417,945.675,121.859,395.949,1002.07,99.5889
391.542,997.884,134.91,417.045,970.579,134.68,416.381,945.625,121.845,395.95,1002.02,99.6041
391.457,997.854,134.848,417.037,970.539,134.678,416.358,945.555,121.832,395.884,1001.99,99.6059
391.397,997.874,134.894,416.939,970.498,134.688,416.326,945.529,121.842,395.832,1001.98,99.6064
391.401,997.814,134.882,416.876,970.513,134.735,416.269,945.502,121.842,395.813,1001.98,99.6101
391.344,997.85,134.884,416.83,970.496,134.723,416.215,945.498,121.858,395.762,1001.96,99.612
391.305,997.829,134.861,416.784,970.519,134.717,416.16,945.49,121.878,395.713,1001.95,99.6088
391.225,997.864,134.863,416.735,970.546,134.736,416.217,945.4,121.833,395.655,1001.94,99.5873
391.138,997.871,134.838,416.65,970.548,134.754,416.183,945.418,121.845,395.594,1001.95,99.5833
391.066,997.893,134.849,416.602,970.558,134.775,415.883,945.405,121.898,395.535,1001.96,99.5736
390.991,997.878,134.818,416.56,970.593,134.796,415.81,945.408,121.913,395.475,1001.95,99.5592
390.932,997.917,134.809,416.514,970.618,134.815,415.757,945.43,121.914,395.414,1001.97,99.5377
390.99,997.882,134.845,416.412,970.728,134.845,415.695,945.437,121.918,395.382,1002,99.5465
390.942,997.875,134.806,416.373,970.74,134.865,415.673,945.492,121.889,395.32,1002.02,99.5262
390.898,997.878,134.797,416.337,970.758,134.861,415.605,945.518,121.908,395.293,1002.02,99.5158
390.875,997.919,134.783,416.299,970.801,134.867,415.542,945.639,121.916,395.265,1002.06,99.5071
390.892,997.893,134.786,416.255,970.818,134.87,415.498,945.66,121.916,395.25,1002.07,99.4996
390.866,997.93,134.815,416.25,970.842,134.885,415.466,945.676,121.927,395.227,1002.06,99.4883
390.887,997.931,134.818,416.217,970.836,134.888,415.452,945.68,121.927,395.223,1002.08,99.4963
390.885,997.897,134.785,416.245,970.839,134.868,415.461,945.683,121.913,395.214,1002.07,99.4969
390.889,997.897,134.801,416.248,970.814,134.875,415.444,945.664,121.926,395.215,1002.05,99.4956
390.849,997.878,134.812,416.261,970.802,134.87,415.436,945.643,121.922,395.228,1002.04,99.5061
390.845,997.877,134.794,416.262,970.774,134.867,415.457,945.62,121.917,395.227,1002.03,99.4992
390.854,997.842,134.799,416.279,970.764,134.856,415.45,945.609,121.915,395.241,1002.01,99.5249
390.885,997.857,134.835,416.271,970.748,134.852,415.461,945.591,121.909,395.226,1001.98,99.5185
390.882,997.812,134.84,416.266,970.721,134.845,415.46,945.573,121.898,395.224,1001.96,99.5236
390.89,997.79,134.846,416.273,970.693,134.821,415.509,945.447,121.884,395.223,1001.94,99.5266
390.887,997.765,134.842,416.263,970.679,134.817,415.504,945.427,121.878,395.201,1001.9,99.5281
390.878,997.71,134.86,416.273,970.638,134.808,415.49,945.406,121.866,395.19,1001.88,99.5372
390.876,997.673,134.865,416.284,970.642,134.828,415.514,945.368,121.871,395.189,1001.86,99.5537
390.848,997.634,134.833,416.296,970.605,134.815,415.489,945.324,121.869,395.183,1001.82,99.5577
390.846,997.605,134.855,416.29,970.568,134.81,415.505,945.276,121.862,395.169,1001.79,99.5586
390.793,997.592,134.883,416.25,970.533,134.818,415.502,945.221,121.834,395.169,1001.75,99.5661
390.778,997.461,134.871,416.227,970.466,134.812,415.466,945.167,121.825,395.165,1001.69,99.5812
390.764,997.38,134.845,416.249,970.354,134.807,415.454,945.114,121.807,395.156,1001.65,99.6005
390.72,997.304,134.857,416.238,970.267,134.805,415.434,945.041,121.807,395.124,1001.6,99.6053
390.675,997.126,134.831,416.18,970.172,134.822,415.318,944.923,121.815,395.074,1001.51,99.6048
390.517,996.751,134.708,416.078,970.016,134.808,415.266,944.851,121.817,394.903,1001.3,99.5418
390.445,996.714,134.778,416.032,970.056,134.856,415.174,944.739,121.804,394.836,1001.21,99.5379
390.394,996.66,134.825,415.921,969.948,134.916,415.075,944.61,121.824,394.901,1001.2,99.6395
390.363,996.491,134.842,415.794,969.869,134.937,415.021,944.563,121.799,394.793,1000.97,99.6202
390.122,996.483,134.843,415.681,969.809,134.966,414.954,944.52,121.809,394.737,1001.02,99.6607
390.052,996.38,134.858,415.646,969.689,134.961,414.862,944.461,121.813,394.654,1000.87,99.6383
389.923,996.411,134.891,415.472,969.583,135.008,414.81,944.431,121.813,394.613,1000.93,99.6861
389.86,996.376,134.903,415.344,969.558,135.035,414.731,944.407,121.823,394.739,1000.98,99.783
389.749,996.396,134.969,415.317,969.553,135.052,414.678,944.392,121.842,394.704,1000.97,99.7783
389.669,996.415,134.996,415.298,969.584,135.078,414.671,944.403,121.835,394.513,1000.91,99.7222
389.645,996.465,135.05,415.261,969.572,135.062,414.669,944.449,121.837,394.487,1000.87,99.6779
389.681,996.947,135.08,415.285,969.614,135.039,414.616,944.451,121.864,394.679,1001.04,99.7722
389.624,996.583,135.003,415.302,969.677,135.023,414.683,944.563,121.877,394.507,1000.93,99.6757
389.784,996.779,134.999,415.245,969.842,135.021,414.686,944.642,121.869,394.514,1000.99,99.6341
389.81,996.854,134.946,415.37,970.055,134.958,414.626,944.896,121.912,394.572,1001.17,99.6337
389.839,997.003,134.91,415.419,970.128,135.022,414.661,944.987,121.913,394.634,1001.27,99.6228
389.901,997.108,134.837,415.508,970.295,134.999,414.792,944.968,121.856,394.675,1001.38,99.6044
389.845,997.111,134.757,415.574,970.472,134.853,414.776,945.145,121.889,394.579,1001.35,99.4901
390.037,997.388,134.818,415.64,970.6,134.841,414.822,945.232,121.898,394.657,1001.48,99.491
390.016,997.392,134.707,415.651,970.59,134.882,414.89,945.356,121.931,394.776,1001.66,99.535
390.137,997.619,134.769,415.686,970.707,134.785,414.96,945.325,121.926,394.842,1001.74,99.537
390.204,997.646,134.741,415.738,970.821,134.812,415.001,945.399,121.944,394.866,1001.8,99.518
390.236,997.694,134.717,415.764,970.862,134.822,415.007,945.463,121.951,394.818,1001.8,99.5559
390.259,997.739,134.728,415.774,970.871,134.912,415.018,945.483,121.946,394.834,1001.84,99.555
390.261,997.738,134.736,415.742,970.887,134.94,414.779,945.76,121.957,394.829,1001.85,99.5511
390.24,997.721,134.75,415.727,970.85,134.926,414.785,945.748,121.969,394.813,1001.84,99.5548
390.223,997.71,134.77,415.734,970.818,134.919,415.005,945.447,121.934,394.787,1001.82,99.5559
390.195,997.689,134.777,415.696,970.812,134.79,414.726,945.678,121.955,394.795,1001.8,99.5659
390.129,997.641,134.794,415.651,970.691,134.9,414.717,945.614,121.945,394.771,1001.76,99.5829
390.117,997.583,134.793,415.643,970.672,134.799,414.69,945.569,121.942,394.728,1001.69,99.5821
390.079,997.521,134.821,415.602,970.582,134.907,414.514,945.763,121.928,394.612,1001.58,99.5217
390.033,997.461,134.816,415.584,970.553,134.907,414.516,945.704,121.896,394.597,1001.53,99.5305
389.884,997.228,134.699,415.621,970.577,134.846,414.476,945.657,121.88,394.589,1001.51,99.5476
389.96,997.308,134.819,415.548,970.565,134.908,414.49,945.64,121.91,394.571,1001.47,99.5471
389.934,997.282,134.775,415.577,970.567,134.871,414.457,945.636,121.897,394.55,1001.45,99.5403
389.978,997.276,134.807,415.522,970.541,134.949,414.329,945.725,121.909,394.548,1001.45,99.543
389.963,997.314,134.807,415.534,970.533,134.969,414.319,945.735,121.916,394.569,1001.47,99.5547
390.004,997.336,134.816,415.537,970.54,134.969,414.315,945.774,121.936,394.583,1001.49,99.5555
390.015,997.37,134.819,415.597,970.578,134.874,414.45,945.702,121.918,394.581,1001.5,99.5458
390.023,997.463,134.823,415.609,970.581,134.945,414.451,945.726,121.905,394.588,1001.53,99.5294
390.043,997.509,134.844,415.567,970.557,134.912,414.634,945.508,121.937,394.6,1001.56,99.5458
390.066,997.517,134.831,415.61,970.588,134.906,414.667,945.531,121.936,394.615,1001.57,99.5276
389.945,997.356,134.68,415.618,970.635,134.906,414.71,945.536,121.947,394.617,1001.59,99.5302
389.978,997.409,134.708,415.617,970.614,134.89,414.721,945.531,121.939,394.698,1001.69,99.5857
390.069,997.528,134.794,415.614,970.636,134.924,414.758,945.53,121.937,394.714,1001.67,99.5721
390.081,997.519,134.793,415.599,970.626,134.904,414.816,945.376,121.948,394.725,1001.68,99.5802
390.05,997.522,134.823,415.62,970.6,134.869,414.779,945.489,121.937,394.703,1001.69,99.5834
390.066,997.526,134.798,415.649,970.613,134.901,414.795,945.444,121.94,394.623,1001.59,99.525
389.972,997.483,134.713,415.607,970.611,134.918,414.795,945.42,121.926,394.62,1001.57,99.5228
390.081,997.484,134.79,415.566,970.592,134.909,414.814,945.404,121.921,394.615,1001.56,99.5289
390.054,997.471,134.822,415.598,970.593,134.909,414.801,945.368,121.913,394.616,1001.55,99.5361
390.064,997.495,134.831,415.629,970.559,134.895,414.804,945.338,121.898,394.623,1001.55,99.5333
390.054,997.462,134.8,415.568,970.563,134.91,414.833,945.345,121.908,394.616,1001.55,99.5297
390.066,997.458,134.79,415.583,970.576,134.93,414.817,945.344,121.906,394.624,1001.55,99.5409
390.071,997.453,134.782,415.604,970.56,134.909,414.834,945.352,121.91,394.63,1001.56,99.544
390.109,997.516,134.83,415.607,970.577,134.925,414.836,945.369,121.922,394.622,1001.55,99.5335
390.089,997.482,134.792,415.616,970.601,134.918,414.834,945.365,121.911,394.631,1001.57,99.5419
390.118,997.497,134.786,415.625,970.585,134.911,414.855,945.362,121.918,394.618,1001.56,99.5235
390.11,997.536,134.867,415.629,970.601,134.898,414.842,945.366,121.914,394.635,1001.56,99.5325
390.096,997.527,134.846,415.625,970.571,134.896,414.865,945.371,121.927,394.629,1001.57,99.5322
390.137,997.512,134.845,415.627,970.561,134.898,414.837,945.354,121.922,394.622,1001.56,99.5328
390.099,997.539,134.832,415.61,970.594,134.799,414.832,945.355,121.917,394.635,1001.57,99.5432
390.098,997.517,134.865,415.606,970.602,134.841,414.833,945.353,121.924,394.625,1001.54,99.5307
390.122,997.536,134.828,415.589,970.556,134.889,414.812,945.351,121.902,394.624,1001.55,99.5366
390.107,997.478,134.799,415.6,970.554,134.888,414.828,945.343,121.92,394.626,1001.55,99.537
390.096,997.537,134.853,415.602,970.582,134.899,414.813,945.346,121.909,394.631,1001.57,99.533
390.022,997.517,134.773,415.626,970.577,134.885,414.815,945.354,121.92,394.61,1001.55,99.5242
390.095,997.553,134.85,415.613,970.569,134.91,414.808,945.358,121.921,394.622,1001.55,99.5256
390.106,997.528,134.834,415.576,970.577,134.914,414.805,945.37,121.916,394.624,1001.56,99.5331
390.108,997.556,134.849,415.614,970.571,134.886,414.827,945.373,121.927,394.621,1001.56,99.5421
389.949,997.338,134.728,415.601,970.597,134.906,414.834,945.353,121.92,394.62,1001.57,99.5353
390.05,997.463,134.796,415.582,970.587,134.918,414.821,945.36,121.915,394.62,1001.56,99.535
390.042,997.48,134.809,415.562,970.575,134.915,414.83,945.359,121.918,394.617,1001.56,99.5493
390.051,997.467,134.801,415.605,970.635,134.83,414.811,945.366,121.914,394.609,1001.55,99.5298
390.002,997.457,134.826,415.595,970.581,134.905,414.798,945.363,121.917,394.62,1001.56,99.5355
390.05,997.456,134.812,415.57,970.567,134.908,414.813,945.365,121.919,394.613,1001.56,99.5445
390.036,997.49,134.809,415.571,970.549,134.899,414.803,945.363,121.921,394.613,1001.54,99.5352
390.037,997.457,134.821,415.582,970.56,134.886,414.792,945.376,121.919,394.613,1001.55,99.5274
390.062,997.472,134.81,415.606,970.618,134.946,414.808,945.363,121.913,394.611,1001.55,99.5421
390.074,997.523,134.816,415.588,970.625,134.823,414.8,945.373,121.911,394.608,1001.56,99.5412
390.046,997.51,134.838,415.581,970.58,134.907,414.785,945.385,121.924,394.61,1001.55,99.5418
390.039,997.474,134.858,415.608,970.613,134.828,414.839,945.357,121.909,394.607,1001.56,99.5422
390.061,997.501,134.857,415.597,970.563,134.896,414.784,945.37,121.919,394.614,1001.54,99.5488
390.076,997.487,134.806,415.6,970.557,134.889,414.807,945.342,121.922,394.606,1001.55,99.5358
390.06,997.516,134.842,415.587,970.574,134.925,414.796,945.37,121.922,394.605,1001.55,99.5327
390.102,997.508,134.855,415.579,970.568,134.928,414.791,945.378,121.922,394.616,1001.55,99.5407
389.915,997.326,134.737,415.574,970.557,134.916,414.777,945.369,121.918,394.598,1001.54,99.5288
390.015,997.466,134.807,415.589,970.562,134.918,414.776,945.362,121.913,394.605,1001.54,99.5425
390.015,997.434,134.837,415.588,970.573,134.907,414.791,945.352,121.913,394.608,1001.54,99.5319
390.005,997.417,134.766,415.56,970.584,134.935,414.788,945.347,121.913,394.609,1001.55,99.5412
390.031,997.433,134.799,415.587,970.605,134.842,414.808,945.365,121.918,394.608,1001.55,99.5398
390.026,997.44,134.807,415.554,970.556,134.911,414.789,945.366,121.929,394.605,1001.53,99.5346
390.053,997.454,134.819,415.636,970.575,134.928,414.811,945.338,121.918,394.602,1001.53,99.5322
390.033,997.468,134.828,415.585,970.542,134.9,414.794,945.345,121.919,394.606,1001.53,99.5335
390.022,997.445,134.82,415.596,970.546,134.921,414.795,945.347,121.926,394.603,1001.52,99.536
390.022,997.467,134.801,415.58,970.536,134.913,414.809,945.334,121.92,394.608,1001.53,99.5424
390.058,997.481,134.848,415.543,970.531,134.916,414.807,945.343,121.938,394.6,1001.52,99.532
390.056,997.48,134.856,415.607,970.549,134.91,414.793,945.34,121.916,394.603,1001.52,99.5279
390.086,997.467,134.838,415.56,970.532,134.91,414.812,945.336,121.918,394.599,1001.51,99.5329
390.07,997.411,134.801,415.588,970.536,134.907,414.801,945.327,121.923,394.591,1001.51,99.5345
390.059,997.486,134.846,415.588,970.546,134.923,414.795,945.331,121.912,394.608,1001.52,99.5371
389.927,997.278,134.727,415.566,970.548,134.903,414.782,945.332,121.918,394.602,1001.52,99.5354
390.03,997.419,134.805,415.581,970.513,134.887,414.783,945.319,121.92,394.607,1001.52,99.5367
390.003,997.394,134.805,415.598,970.562,134.918,414.794,945.313,121.91,394.592,1001.5,99.5355
390.003,997.416,134.803,415.554,970.534,134.917,414.795,945.313,121.914,394.597,1001.51,99.5359
390.018,997.374,134.796,415.605,970.558,134.936,414.785,945.324,121.913,394.594,1001.49,99.5339
390.025,997.39,134.819,415.57,970.563,134.915,414.755,945.326,121.934,394.588,1001.5,99.5366
390.002,997.404,134.793,415.595,970.535,134.906,414.788,945.325,121.932,394.595,1001.5,99.5322
390.036,997.435,134.812,415.625,970.56,134.928,414.783,945.32,121.917,394.586,1001.49,99.5356
390.017,997.416,134.845,415.556,970.512,134.906,414.776,945.33,121.947,394.595,1001.5,99.5342
390.014,997.444,134.839,415.545,970.516,134.894,414.79,945.332,121.927,394.578,1001.5,99.5356
390.057,997.409,134.821,415.619,970.552,134.915,414.746,945.342,121.941,394.581,1001.5,99.5359
390.013,997.425,134.836,415.552,970.554,134.948,414.767,945.319,121.915,394.579,1001.5,99.5358
390.004,997.463,134.866,415.588,970.561,134.943,414.744,945.329,121.958,394.575,1001.5,99.5448
389.88,997.25,134.728,415.575,970.561,134.94,414.745,945.311,121.916,394.573,1001.51,99.5376
389.951,997.413,134.833,415.531,970.61,134.875,414.756,945.327,121.93,394.566,1001.51,99.533
389.989,997.384,134.805,415.59,970.547,134.935,414.741,945.32,121.911,394.57,1001.5,99.5374
389.971,997.433,134.811,415.513,970.575,134.948,414.739,945.319,121.922,394.557,1001.5,99.5321
389.956,997.405,134.806,415.581,970.56,134.923,414.702,945.353,121.946,394.567,1001.51,99.5327
389.919,997.34,134.732,415.528,970.565,134.943,414.728,945.328,121.908,394.537,1001.5,99.5303
389.962,997.427,134.823,415.55,970.562,134.927,414.736,945.337,121.913,394.552,1001.51,99.5338
389.939,997.401,134.798,415.498,970.573,134.926,414.742,945.331,121.919,394.543,1001.5,99.5422
389.952,997.435,134.822,415.536,970.558,134.939,414.722,945.352,121.908,394.549,1001.5,99.5439
389.93,997.431,134.822,415.518,970.57,134.933,414.723,945.337,121.914,394.543,1001.5,99.5334
389.923,997.462,134.827,415.517,970.581,134.958,414.721,945.337,121.913,394.547,1001.52,99.5374
389.937,997.477,134.835,415.487,970.573,134.949,414.714,945.334,121.901,394.524,1001.5,99.5279
389.951,997.403,134.77,415.472,970.549,134.94,414.719,945.343,121.909,394.514,1001.5,99.5247
389.962,997.492,134.851,415.487,970.587,134.947,414.71,945.358,121.906,394.511,1001.5,99.5156
389.94,997.502,134.853,415.472,970.594,134.955,414.728,945.345,121.905,394.522,1001.51,99.5239
389.963,997.49,134.832,415.451,970.587,134.979,414.709,945.346,121.912,394.512,1001.52,99.5335
389.931,997.497,134.871,415.49,970.588,134.945,414.715,945.359,121.905,394.517,1001.51,99.5291
389.926,997.52,134.841,415.44,970.611,134.978,414.709,945.353,121.904,394.511,1001.52,99.5319
389.91,997.462,134.782,415.479,970.583,134.953,414.708,945.348,121.901,394.506,1001.52,99.528
389.915,997.487,134.847,415.461,970.632,134.9,414.695,945.359,121.898,394.502,1001.52,99.5249
389.905,997.488,134.818,415.449,970.59,134.943,414.769,945.255,121.9,394.505,1001.52,99.5316
389.939,997.508,134.848,415.452,970.597,134.972,414.762,945.266,121.912,394.497,1001.53,99.5325
389.93,997.503,134.815,415.442,970.603,134.976,414.735,945.244,121.896,394.497,1001.52,99.5355
389.913,997.527,134.827,415.48,970.609,134.968,414.743,945.256,121.891,394.499,1001.52,99.5282
389.909,997.499,134.837,415.454,970.589,134.962,414.75,945.244,121.902,394.496,1001.53,99.5291
389.892,997.51,134.823,415.494,970.608,134.896,414.7,945.361,121.906,394.482,1001.53,99.517
389.903,997.492,134.848,415.461,970.584,134.962,414.741,945.262,121.895,394.496,1001.54,99.5335
389.9,997.516,134.837,415.463,970.576,134.944,414.689,945.361,121.9,394.503,1001.52,99.5466
389.903,997.496,134.842,415.455,970.615,134.969,414.741,945.257,121.899,394.498,1001.53,99.5226
389.887,997.516,134.83,415.461,970.602,134.955,414.728,945.252,121.903,394.498,1001.53,99.5362
389.884,997.48,134.844,415.48,970.623,134.878,414.731,945.263,121.903,394.498,1001.53,99.5401
389.925,997.493,134.837,415.479,970.596,134.928,414.748,945.264,121.895,394.498,1001.53,99.5342
389.905,997.475,134.794,415.463,970.624,134.885,414.688,945.355,121.894,394.51,1001.53,99.5358
389.901,997.503,134.827,415.502,970.623,134.871,414.68,945.36,121.893,394.485,1001.51,99.5149
389.883,997.495,134.849,415.438,970.583,134.969,414.71,945.348,121.902,394.493,1001.53,99.5318
389.931,997.499,134.841,415.505,970.583,134.948,414.736,945.253,121.895,394.496,1001.5,99.5206
389.912,997.494,134.823,415.466,970.593,134.969,414.705,945.346,121.902,394.51,1001.51,99.5324
389.921,997.483,134.835,415.5,970.61,134.904,414.713,945.351,121.912,394.513,1001.51,99.5322
389.941,997.502,134.843,415.459,970.588,134.962,414.713,945.337,121.906,394.524,1001.52,99.5365
389.936,997.481,134.838,415.527,970.58,134.928,414.73,945.337,121.913,394.502,1001.51,99.5222
389.94,997.536,134.819,415.49,970.595,134.97,414.704,945.332,121.892,394.522,1001.51,99.5305
389.935,997.468,134.82,415.495,970.567,134.919,414.711,945.318,121.901,394.527,1001.51,99.5331
389.979,997.484,134.836,415.532,970.561,134.954,414.719,945.325,121.911,394.515,1001.49,99.5231
389.93,997.499,134.86,415.542,970.564,134.933,414.72,945.335,121.903,394.526,1001.49,99.5322
389.935,997.446,134.769,415.485,970.581,134.969,414.732,945.314,121.901,394.53,1001.5,99.5326
389.95,997.453,134.844,415.52,970.563,134.946,414.721,945.313,121.901,394.526,1001.5,99.5338
389.939,997.451,134.855,415.538,970.574,134.913,414.705,945.313,121.904,394.516,1001.48,99.5252
389.914,997.431,134.756,415.482,970.572,134.982,414.661,945.273,121.935,394.535,1001.49,99.5354
389.974,997.461,134.842,415.517,970.566,134.948,414.727,945.301,121.908,394.538,1001.49,99.5399
389.968,997.452,134.849,415.483,970.558,134.935,414.715,945.293,121.916,394.543,1001.48,99.539
389.979,997.441,134.845,415.639,970.52,134.894,414.719,945.29,121.906,394.534,1001.47,99.5342
389.964,997.448,134.828,415.573,970.561,134.958,414.717,945.274,121.906,394.538,1001.48,99.543
389.82,997.227,134.706,415.562,970.527,134.925,414.716,945.278,121.916,394.532,1001.48,99.5254
389.906,997.352,134.774,415.564,970.535,134.944,414.726,945.283,121.904,394.51,1001.46,99.5086
389.916,997.341,134.792,415.576,970.546,134.914,414.711,945.293,121.909,394.524,1001.46,99.5215
389.918,997.349,134.784,415.568,970.536,134.919,414.723,945.281,121.913,394.515,1001.46,99.519
389.89,997.345,134.788,415.511,970.531,134.938,414.702,945.28,121.905,394.507,1001.45,99.5152
389.898,997.348,134.781,415.564,970.547,134.929,414.714,945.284,121.893,394.525,1001.46,99.5286
389.902,997.358,134.81,415.533,970.546,134.861,414.716,945.273,121.888,394.5,1001.45,99.5146
389.907,997.36,134.817,415.493,970.547,134.943,414.713,945.289,121.897,394.52,1001.47,99.5383
389.91,997.401,134.802,415.5,970.578,134.896,414.705,945.279,121.9,394.526,1001.47,99.5356
389.924,997.388,134.806,415.502,970.555,134.922,414.73,945.294,121.898,394.514,1001.48,99.5267
389.908,997.416,134.813,415.47,970.568,134.967,414.712,945.292,121.889,394.49,1001.46,99.5183
389.903,997.407,134.822,415.453,970.563,134.954,414.708,945.294,121.897,394.51,1001.47,99.5337
389.91,997.443,134.816,415.471,970.547,134.963,414.699,945.307,121.896,394.487,1001.46,99.5161
389.763,997.251,134.681,415.445,970.554,134.972,414.706,945.297,121.895,394.489,1001.47,99.5152
389.846,997.369,134.764,415.467,970.557,134.952,414.698,945.315,121.893,394.487,1001.49,99.5262
389.817,997.393,134.803,415.447,970.58,134.969,414.696,945.326,121.894,394.478,1001.48,99.513
389.81,997.38,134.751,415.442,970.568,134.944,414.676,945.332,121.899,394.478,1001.49,99.5229
389.846,997.401,134.792,415.443,970.555,134.956,414.673,945.33,121.893,394.462,1001.49,99.5087
389.839,997.425,134.779,415.447,970.595,134.952,414.669,945.332,121.881,394.478,1001.51,99.5307
389.833,997.432,134.799,415.422,970.601,134.962,414.727,945.243,121.898,394.461,1001.5,99.5194
389.831,997.424,134.77,415.428,970.595,134.966,414.724,945.255,121.896,394.466,1001.52,99.5208
389.805,997.45,134.787,415.406,970.597,134.965,414.71,945.255,121.879,394.451,1001.53,99.5131
389.819,997.482,134.787,415.416,970.601,134.95,414.701,945.254,121.884,394.453,1001.53,99.5239
389.833,997.514,134.815,415.421,970.611,134.976,414.715,945.27,121.885,394.444,1001.52,99.5041
389.827,997.497,134.814,415.412,970.647,134.88,414.702,945.277,121.891,394.459,1001.55,99.5271
389.855,997.443,134.8,415.413,970.623,134.972,414.682,945.276,121.882,394.458,1001.55,99.5172
389.87,997.476,134.8,415.377,970.64,134.946,414.682,945.27,121.881,394.45,1001.55,99.5212
389.829,997.554,134.825,415.413,970.649,134.966,414.685,945.272,121.876,394.439,1001.55,99.5142
389.867,997.445,134.782,415.375,970.643,134.956,414.674,945.286,121.88,394.434,1001.57,99.5226
389.827,997.573,134.837,415.369,970.646,134.967,414.678,945.279,121.878,394.423,1001.57,99.5192
389.856,997.464,134.789,415.364,970.638,134.97,414.674,945.272,121.886,394.426,1001.58,99.5166
389.834,997.569,134.824,415.378,970.652,134.974,414.693,945.284,121.888,394.421,1001.58,99.5218
389.853,997.473,134.799,415.376,970.702,134.873,414.673,945.273,121.879,394.399,1001.57,99.501
389.776,997.559,134.78,415.348,970.649,134.961,414.68,945.27,121.875,394.397,1001.58,99.5109
389.801,997.58,134.766,415.346,970.677,134.973,414.672,945.283,121.874,394.406,1001.59,99.5137
389.808,997.484,134.809,415.344,970.665,134.955,414.653,945.279,121.87,394.397,1001.59,99.528
389.786,997.565,134.816,415.331,970.669,134.964,414.657,945.286,121.867,394.388,1001.58,99.5002
389.793,997.492,134.801,415.332,970.705,134.875,414.651,945.285,121.875,394.377,1001.58,99.5074
389.78,997.57,134.819,415.334,970.694,134.877,414.657,945.276,121.879,394.375,1001.59,99.5143
389.773,997.603,134.838,415.327,970.68,134.98,414.633,945.277,121.869,394.378,1001.58,99.5106
389.737,997.55,134.815,415.324,970.667,134.981,414.654,945.288,121.866,394.373,1001.59,99.5024
389.768,997.591,134.823,415.323,970.677,134.974,414.639,945.279,121.864,394.374,1001.58,99.5032
389.779,997.45,134.795,415.304,970.671,134.965,414.639,945.274,121.875,394.364,1001.57,99.4972
389.733,997.547,134.82,415.309,970.657,134.957,414.634,945.273,121.868,394.378,1001.6,99.5028
389.783,997.479,134.804,415.32,970.643,134.953,414.636,945.281,121.86,394.363,1001.59,99.5137
389.751,997.577,134.839,415.305,970.635,134.969,414.634,945.274,121.867,394.356,1001.58,99.5068
389.745,997.556,134.817,415.3,970.662,134.965,414.628,945.273,121.864,394.358,1001.57,99.4988
389.745,997.591,134.818,415.293,970.644,134.956,414.629,945.26,121.862,394.358,1001.56,99.5005
389.758,997.457,134.776,415.297,970.656,134.954,414.63,945.26,121.873,394.35,1001.55,99.5108
389.763,997.468,134.802,415.285,970.654,134.96,414.639,945.255,121.867,394.335,1001.55,99.5002
389.763,997.459,134.801,415.28,970.635,134.973,414.626,945.261,121.855,394.353,1001.55,99.5037
389.729,997.469,134.82,415.301,970.637,134.979,414.616,945.26,121.851,394.341,1001.54,99.5047
389.77,997.441,134.783,415.279,970.63,134.971,414.629,945.261,121.87,394.342,1001.55,99.5031
389.757,997.461,134.803,415.285,970.641,134.959,414.627,945.259,121.856,394.343,1001.54,99.4887
389.721,997.476,134.827,415.287,970.627,134.965,414.623,945.254,121.869,394.341,1001.54,99.5002
389.767,997.468,134.799,415.287,970.624,134.962,414.609,945.246,121.866,394.336,1001.55,99.5047
389.751,997.463,134.798,415.272,970.637,134.957,414.623,945.253,121.86,394.347,1001.54,99.504
389.772,997.417,134.796,415.295,970.612,134.95,414.608,945.256,121.864,394.428,1001.65,99.5712
389.723,997.537,134.824,415.287,970.659,134.861,414.617,945.248,121.866,394.334,1001.55,99.5029
389.737,997.486,134.802,415.305,970.635,134.957,414.628,945.255,121.857,394.334,1001.55,99.4924
389.744,997.482,134.81,415.293,970.622,134.95,414.611,945.254,121.854,394.339,1001.55,99.4979
389.757,997.457,134.798,415.302,970.64,134.965,414.612,945.256,121.856,394.342,1001.55,99.4992
389.757,997.47,134.797,415.293,970.639,134.951,414.607,945.258,121.858,394.338,1001.56,99.496
389.749,997.466,134.811,415.306,970.629,134.965,414.615,945.254,121.852,394.335,1001.55,99.4963
389.708,997.561,134.834,415.286,970.641,134.959,414.61,945.259,121.855,394.341,1001.56,99.5003
389.759,997.494,134.792,415.271,970.631,134.959,414.623,945.276,121.848,394.35,1001.57,99.5024
389.756,997.48,134.798,415.286,970.635,134.948,414.611,945.274,121.86,394.343,1001.57,99.4958
389.751,997.484,134.811,415.287,970.648,134.941,414.612,945.273,121.854,394.351,1001.57,99.4961
389.759,997.515,134.811,415.291,970.66,134.949,414.61,945.282,121.853,394.338,1001.57,99.4897
389.746,997.507,134.786,415.281,970.662,134.941,414.605,945.274,121.854,394.362,1001.55,99.4907
389.717,997.5,134.81,415.283,970.649,134.946,414.614,945.291,121.844,394.357,1001.57,99.4952
389.743,997.518,134.799,415.29,970.679,134.976,414.612,945.296,121.855,394.326,1001.6,99.489
